variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
sim_delta_cases[8],2519.12975,2459.5,643.775153704358,525.5817,1613.95,3601,1.00016553891183,4129.65824557605,3266.32358917353
sim_delta_cases[9],2549.217,2499.5,661.101279409146,561.1641,1582.95,3622.05,1.00093744109677,3647.37198496517,3178.87950841684
sim_delta_cases[10],2568.3635,2502.5,769.360727714957,663.4635,1480.95,3856.05,1.00044245930517,3207.86288423742,3028.90738407215
sim_delta_cases[11],2657.718,2566.5,934.082048748636,791.7084,1406,4148.1,1.00092198750753,2541.34942808969,2764.85881988238
sim_delta_cases[12],2879.16575,2602,1524.91753618023,1104.537,1191.75,5289.65,1.00156918210192,2920.05916574065,3028.02791948561
sim_delta_cases[13],3426.65075,2574.5,4225.13215529489,1573.7799,898,8354.75,1.00092678054532,3547.32211067719,3369.37215561735
sim_delta_cases[14],4537.97,2622.5,7373.25773942719,2068.9683,567,14399.45,1.00042117779207,4243.99326561358,3389.85583360207
sim_delta_cases[15],7632.59225,2611,34522.3147439132,2610.1173,363.85,24539.9,1.0004836010259,4568.40611711583,3528.67664535274
sim_beta_cases[1],148503.9535,145635.5,31431.2490232034,24397.6656,104122.3,201078.15,1.00018007435802,4123.91592194102,3585.48082011339
sim_beta_cases[2],128126.69325,126826.5,25263.8158405626,19608.8676,91322.6,168953.1,0.999802078652456,4073.15619711426,3512.48696784998
sim_beta_cases[3],103054.277,101961.5,19440.5163569368,15753.3663,73303.55,135300.1,1.00100762694763,3997.34328517494,2945.81886859698
sim_beta_cases[4],76664.6335,75986,15315.1156886691,12020.9208,54616.2,100684.9,1.0016438869941,4141.10030954527,3407.6024182227
sim_beta_cases[5],52731.4445,52282.5,11201.8351126899,8200.2606,36303.5,69897.55,1.00045933644957,3522.98461459279,2997.41198479967
sim_beta_cases[6],33265.83825,32891.5,6799.98208532031,5113.4874,23523.25,44277.35,1.00001762780614,3505.12235316178,3252.49696768301
sim_beta_cases[7],20171.04825,20028,3944.37206056426,3025.2453,14208.8,26655.45,1.00048390144183,4150.77735656451,3344.98460731269
sim_beta_cases[8],11407.0025,11352,2274.91990565339,1861.4043,7969.65,15133.4,1.00031564183026,4121.86331860827,3403.40598585581
sim_beta_cases[9],5797.13175,5679.5,1285.49814148441,1031.8896,4029,7960,1.00071924524557,3798.81703101982,3264.16836543538
sim_beta_cases[10],2945.401,2829.5,843.469235827216,724.2501,1813,4414.1,1.00135521052969,2651.81834137301,3044.90471875416
sim_beta_cases[11],1547.2985,1460,609.438708799085,557.4576,745,2596.35,1.00186116516052,2307.07184310958,3162.74015973578
sim_beta_cases[12],850.60675,759,455.974740907349,407.715,281.95,1704.1,1.00206143271068,2502.92610787294,3210.5028802372
sim_beta_cases[13],494.826,397,386.681635063942,278.7288,102,1207.05,1.00105214541963,2850.01574421489,3099.8360121446
sim_beta_cases[14],307.16525,206,365.643895487145,177.912,35,883,1.00071972472456,3135.88765234033,3373.78922672708
sim_beta_cases[15],208.306,111,418.185362146116,112.6776,11,663.1,1.00040952997879,3281.50345016788,3409.02170992485
sim_cases[1],149596.00975,146807.5,31436.8050570936,24405.0786,105247.75,202300.05,1.00020382156265,4126.41477915241,3585.92922919943
sim_cases[2],129506.8755,128216.5,25281.4031675663,19580.6982,92528.75,170437.85,0.999744646943971,4068.33763700332,3479.2952193309
sim_cases[3],104724.27975,103658,19504.2320261071,15860.8548,74962.35,136790.7,1.00123798485329,3993.54859772081,3064.63316925377
sim_cases[4],78562.81675,77929,15387.2639775188,12166.2156,56701.2,102829.45,1.00170688853223,4163.06504959789,3301.30417053816
sim_cases[5],54774.161,54381,11275.7512699046,8286.2514,38483.5,72068.95,1.00042617634047,3544.49705553263,2877.17842550698
